date,M0009942,M0001629,M0150193,M0062858,M0043821,M0061518,M0000545,G0008368,G0003882,M0067855,M0009808,S2707403,M1001654,G0000891,M0009870,S0000236,S0114186,S0114187,S0047907,S0047914,S0047919,S0047926,S0047925,S0047927,S0047934,S0047905,M0001022,S5116010,M5464271,M0000272,M0061614,M0024072,S0073285,S5914515,S0178726,M0001427,M5405212,M0012303,M0020188,M0020209,M0020251,M0020194,M0020215,M0020257,M0020193,M0020214,M0020256,M0020191,M0020212,M0020254,M0000604,M0012939,M0012948,M0012949,M0010157,M0010160,M0041652,M0041653,M0041654,M0041655,M0041656,M0041657,M0041658,M0041659,M0041660,M0017146,M0017147,M0017148,M0017149,M0017150,M0017151,M0041372,M0041374,M0041378,M0041371,M0041373,M0041377,M0000185,M0058007,M0066316,M5523040,M5438206,M0012288,M0012988,M0041739,M0041743,M5207472,M0011453,M5781505,M0011456,M5207480,M0011454,M5207487,M5207488,M0062945,M0062946,M0062947,M0062948,G0000894,G0000895,G0000897,y
2015/12/8,,,,,,,,,,6.4172,,,3.0103,2.24,,,,,,,,,,,,,,,,,,,,79.95,,,,,3470.0698,3623.0202,12164.966,-1.890268,-1.751464,-2.23483,-66.8574,-64.5871,-278.081,224.36731,125.781083,261.043072,,,,,,,1.8013,2.3945,2.6812,2.745,3.1265,3.4203,2.9246,,,2.3972,2.3931,2.3781,2.3997,2.3914,2.367,100,,,2.25,,,6.4078,6.4012,6.4268,,,,,25841.3212,1.8845,,,,,,,,,0.05143,0.10243,0.14114,0.22643,0.1295,0.1621,0.2931,2.3945
2015/12/9,,,,,,,,,,6.428,,,3.0552,2.22,,,,,,,,,,,,,,,,,,,,79.92,,,,,3472.4394,3635.9382,12179.831,0.068287,0.356553,0.122195,2.3696,12.918,14.865,195.698845,113.325422,232.964395,,,,,,,1.8041,2.4148,2.7429,2.5969,2.9562,3.3925,2.9846,,3.4,2.3908,2.3965,2.3802,2.3913,2.3973,2.3687,,,,,,,6.414,6.4057,6.4313,,,,,25995.8991,1.8941,,,,,,,,,0.05143,0.10314,0.14186,0.22643,0.1295,0.1755,0.3005,2.4148
2015/12/10,,,,,,,,,,6.4378,,,3.0107,2.24,,,,,,,,,,,,,,,,,,,,79.85,,,,,3455.4951,3623.0842,12181.03,-0.487965,-0.353526,0.009844,-16.9443,-12.854,1.199,200.427517,120.215625,228.638943,,,,,,,1.7987,2.4555,2.7394,2.4,3.1734,3.4173,2.9809,3.6,3.8,2.3926,2.4016,2.3842,2.3905,2.4032,2.3715,200,,,2.25,,,6.4236,6.4171,6.4429,,,,,27133.6592,1.8958,,,,,,,,,0.05286,0.09914,0.13486,0.22929,0.1315,0.2222,0.317,2.4555
2015/12/11,,,,,,,,,,6.4553,,,2.9921,2.13,,,,,,,,,,,,,,,,,-500,,,79.73,,,,,3434.5813,3608.0587,12134.02,-0.605233,-0.414716,-0.385928,-20.9138,-15.0255,-47.01,182.908878,110.322481,204.66589,,,,,,,1.7985,2.4433,2.6916,2.8998,2.8822,3.4659,2.959,3.4,,2.4085,2.4066,2.3909,2.4057,2.4053,2.3761,,,,,,,6.4358,6.4321,6.4579,,,,,25589.9112,1.905,,,,,,,,,0.0552,0.09814,0.13243,0.22779,0.1335,0.2639,0.3305,2.4433
2015/12/14,,,,,,,,,,6.4591,,,3.0099,2.23,,,,,,,,,,,,,,,,,,,,79.67,,,,,3520.6682,3711.322,12400.594,2.506474,2.862018,2.196914,86.0869,103.2633,266.574,215.37462,151.769119,214.94221,,,,,,,1.8065,2.4434,2.6921,2.8323,3.2418,3.4529,3.0637,3.403,3.8,2.4197,2.4124,2.3973,2.4164,2.4094,2.3813,,,,,,,6.4495,6.4541,6.4799,,,,,25618.3791,1.8787,,,,,,,,,0.04643,0.09114,0.126,0.22536,0.135,0.2988,0.3445,2.4434
2015/12/15,,,,,,,,,,6.461,,,3.034,2.28,,,,,,,,,,,,,,,,,,,,79.65,,,,,3510.354,3694.3885,12495.249,-0.292956,-0.456266,0.76331,-10.314,-16.9335,94.655,200.471341,126.48171,228.293822,,,,,,,1.8014,2.4351,2.6657,3.0032,3.2752,3.4942,3.0531,,3.55,2.4275,2.416,2.4018,2.4255,2.4126,2.3857,100,,,2.25,,,6.4559,6.4521,6.4779,,,,,28869.1022,1.8833,,,,,,,,,0.04214,0.089,0.12529,0.22536,0.1355,0.3318,0.3505,2.4351
2015/12/16,,,,,,,,,,6.4733,,,3.0097,2.3,,,,,,,,,,,,,,,,,,,,79.7,,,,,3516.1867,3685.4398,12511.028,0.166157,-0.242224,0.12628,5.8327,-8.9487,15.779,193.48231,111.342723,235.451304,,,,,,,1.8035,2.4217,2.6463,3.5322,3.1844,3.5729,2.9585,3.3267,,2.4307,2.4156,2.4045,2.4308,2.411,2.3887,,,,,,,6.4626,6.4511,6.4769,,,,,28478.7619,1.8838,,,,,,,,,0.04429,0.09114,0.12529,0.22393,0.1518,0.341,0.36,2.4217
2015/12/17,,,,,,,,,,6.4837,,,3.0018,2.24,,,,,,,,,,,,,,,,,,,,79.74,,,,,3579.999,3755.8881,12825.48,1.814807,1.91153,2.513399,63.812,70.4483,314.452,283.856476,177.924075,328.53768,,,,,,,1.8088,2.4727,2.6689,3.6734,3.2734,3.5808,3.0647,3.7,,2.4292,2.4154,2.4071,2.4307,2.4106,2.3937,300,,,2.25,,,6.4757,6.464,6.49,,,,,28070.2588,1.9094,,,,,,,,,0.0432,0.09557,0.12814,0.22436,0.3614,0.373,0.4021,2.4727
2015/12/18,,,,,,,,,,6.4815,,,2.9689,2.19,,,,,,,,,,,,,,,,,100,,,79.73,,,,,3578.964,3767.9128,12830.247,-0.028911,0.320156,0.037168,-1.035,12.0247,4.767,273.707904,173.46598,305.7527,,,,,,,1.8406,2.4541,2.7819,3.6015,3.4288,3.5443,2.9221,,,2.4318,2.423,2.4123,2.4319,2.4188,2.3986,,,,,,,6.4814,6.471,6.497,,,,,25462.8595,1.9504,,,,,,,,,0.04412,0.08814,0.12,0.22107,0.3658,0.38635,0.413,2.4541
2015/12/21,,,,,,,,,,6.4808,,,2.9122,2.2,,,,,,,,,,,,,,,,,,,,79.65,,,,,3642.472,3865.965,13028.31,1.77448,2.602289,1.543719,63.508,98.052,198.063,299.84928,217.435275,298.490677,,,,,,,1.8676,2.4606,2.8454,3.7007,3.6073,3.6686,3.3221,,,2.4335,2.4282,2.4175,2.4324,2.4244,2.4052,,,,,,,6.4753,6.466,6.492,,,,,26676.9523,1.9695,,,,,,,,,0.04976,0.08671,0.12,0.22321,0.3672,0.3904,0.4195,2.4606
2015/12/22,,,,,,,,,,6.4788,,,2.8673,2.24,,,,,,,,,,,,,,,,,,,,79.61,,,,,3651.767,3876.7325,13139.125,0.255184,0.27852,0.850571,9.295,10.7675,110.815,261.178763,180.303661,288.396557,,,,,,,1.8986,2.4627,2.9824,3.7745,3.5815,3.5648,3.2724,,3.5,2.4359,2.4327,2.4215,2.4345,2.43,2.4107,300,,,2.25,,,6.4746,6.4646,6.4906,,,,,26469.987,2.022,,,,,,,,,0.05071,0.08671,0.12071,0.22393,0.3674,0.39,0.4175,2.4627
2015/12/23,,,,,,,,,,6.4778,,,2.8656,2.27,,,,,,,,,,,,,,,,,,,,79.46,,,,,3636.089,3866.3814,13007.868,-0.429326,-0.267006,-0.998978,-15.678,-10.3511,-131.257,298.201801,207.017147,312.25326,,,,,,,1.9253,2.4142,3.206,3.9016,3.6092,3.684,3.2506,3.28,3.5,2.4429,2.4383,2.4265,2.4414,2.4361,2.4167,,,,,,,6.4731,6.465,6.491,,,,,24802.81,2.0394,,,,,,,,,0.05214,0.086,0.12286,0.22464,0.3673,0.3906,0.4216,2.4142
2015/12/24,,,,,,,,,,6.4768,,,2.8747,2.25,,,,,,,,,,,,,,,,,,,,79.46,,,,,3612.485,3829.4022,12932.372,-0.649159,-0.956429,-0.580387,-23.604,-36.9792,-75.496,227.785225,147.181397,232.550081,,,,,,,1.9475,2.3746,3.2437,3.908,3.5702,3.609,3.1558,3.35,3.4753,2.4397,2.4358,2.4262,2.441,2.4359,2.4195,400,,,2.25,,,6.4755,6.464,6.49,,,,,23555.8669,2.076,,,,,,,,,0.05214,0.08671,0.12357,0.22536,0.3671,0.3897,0.4219,2.3746
2015/12/25,,,,,,,,,,6.4763,,,2.8133,,,,,,,,,,,,,,,,,,300,,,79.3,,,,,3627.914,3838.201,12980.566,0.427102,0.22977,0.372662,15.429,8.7988,48.194,198.451111,119.624013,214.331269,,,,,,,1.9517,2.4918,3.5004,3.6364,3.6098,3.6093,3.0941,3.5,,2.4231,2.4264,2.421,2.4267,2.4293,2.4173,,,,,,,6.4713,6.4611,6.4869,,,,,21197.2848,2.1286,,,,,,,,,,,,,,,,2.4918
2015/12/28,,,,,,,,,,6.488,,,2.7987,2.24,,,,,,,,,,,,,,,,,,,,79.29,,,,,3533.779,3727.6316,12686.34,-2.594742,-2.880761,-2.266665,-94.135,-110.5694,-294.226,269.983278,153.98844,279.782358,,,,,,,1.9565,2.5858,3.5761,3.6182,3.3919,3.2632,3.0934,,,2.4334,2.4334,2.4275,2.4333,2.4328,2.4211,,,,,,,6.475,6.4645,6.4905,,,,,24187.6201,2.1222,,,,,,,,,0.04857,0.104,0.13057,0.22482,,,,2.5858
2015/12/29,,,,,,,,,,6.4852,,,2.808,2.32,,,,,,,,,,,,,,,,,,,,79.3,,,,,3563.736,3761.8745,12806.156,0.847733,0.918624,0.944449,29.957,34.2429,119.816,182.551923,101.885555,215.00994,,,,,,,1.9427,2.6637,3.2853,3.2897,3.2772,3.4,3.0528,3.325,3.45,2.4582,2.4497,2.44,2.453,2.4438,2.4282,100,,,2.25,,,6.4864,6.473,6.499,,,,,20595.6547,2.165,,,,,,,,,0.05214,0.11114,0.13629,0.22321,0.366,0.385,0.4239,2.6637
2015/12/30,,,,,,,,,,6.4902,,,2.8042,2.31,,,,,,,,,,,,,,,,,,,,79.3,,,,,3572.876,3765.1752,12889.834,0.256472,0.087741,0.65342,9.14,3.3007,83.678,187.889609,105.629955,231.731893,,,,,,,1.9435,2.6169,3.0614,3.1261,3.0032,3.2828,3.0511,3.2,3.15,2.5001,2.4783,2.4601,2.4877,2.4646,2.4378,,,,,,,6.4895,6.478,6.504,,,,,18498.7766,2.2015,,,,,,,,,0.05005,0.10864,0.13629,0.22464,0.3661,0.392,0.4275,2.6169
2015/12/31,-370,939540.16,197636.22,134325.8,15.5,17.5,5.9,99.7532,12995.2,6.4936,,0.2,2.8341,2.27,122.3,,38379,3798,16.01,4.79,1.19,2.26,1.99,4.02,5.94,131.51,0.4372,38.2,114.755497,551590.0383,,175877.77,-23.9,79.25,1550,28634.6,72.93,103.7,3539.182,3731.0047,12664.89,-0.94305,-0.907541,-1.745127,-33.694,-34.1705,-224.944,176.963659,101.873556,222.261749,3866.4164,137462,12.07,7.11,1941748,1790482,2.1401,2.3897,2.9024,3.1881,2.947,3,3.0615,3.3364,3.1523,2.5251,2.4927,2.4704,2.5152,2.4781,2.4444,,,,,,,6.4936,6.478,6.504,,18.65,,31194.83,16185.9211,2.2987,17.7,37.9,64.3,56.8,47.8,60.5,62.6,,0.04788,0.11043,0.12957,0.22107,0.2745,0.38975,0.4295,2.3897
2016/1/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/1/4,,,,,,,,,,6.5172,,,2.8567,2.24,,,,,,,,,,,,,,,,,,,,79.12,,,,,3296.258,3469.0662,11626.038,-6.863846,-7.020589,-8.202614,-242.924,-261.9385,-1038.852,184.418423,115.370674,204.855282,,,,,,,2.0724,2.4638,3.0199,3.0803,3.0167,3.22,3.05,,,2.5132,2.4793,2.4632,2.5174,2.4721,2.4454,,,,,,,6.5032,6.497,6.523,,,,,20380.3916,2.1873,,,,,,,,,0.04094,0.09557,0.12214,0.22499,0.3658,0.3875,0.4225,2.4638
2016/1/5,,,,,,,,,,6.5199,,,2.8883,2.25,,,,,,,,,,,,,,,,,,,,79.08,,,,,3287.711,3478.7797,11468.06,-0.259294,0.280003,-1.358829,-8.547,9.7135,-157.978,266.882083,162.116984,294.290848,,,,,,,2.0705,2.4756,3.0629,3.3455,3.0074,3.3058,3.0918,,3.2804,2.5062,2.4789,2.4645,2.5144,2.4739,2.4491,1300,,,2.25,,,6.5169,6.507,6.533,,,,,19101.3634,2.1745,,,,,,,,,0.04506,0.09486,0.12,0.22321,0.365,0.38625,0.422,2.4756
2016/1/6,,,,,,,,,,6.5575,,,2.8954,2.18,,,,,,,,,,,,,,,,,,,,79,,,,,3361.84,3539.8082,11724.88,2.25473,1.754308,2.239437,74.129,61.0285,256.82,238.88667,145.966144,253.497237,,,,,,,2.0072,2.5364,2.8895,3.1,3.1188,3.3313,3.0614,,3.15,2.4925,2.4796,2.4664,2.5003,2.4767,2.4533,,,,,,,6.5314,6.5164,6.5426,,,,,20967.5885,2.0742,,,,,,,,,0.04863,0.09343,0.11271,0.22179,0.3661,0.38715,0.4235,2.5364
2016/1/7,,,,,,,,,,6.5939,,,2.8343,2.16,,,,,,,,,,,,,,,,,,,,78.98,,,,,3125.002,3294.3839,10760.273,-7.044892,-6.933265,-8.22701,-236.838,-245.4243,-964.607,70.569123,44.102641,71.66195,,,,,,,1.9934,2.4344,2.8374,3,2.9672,3.1397,3.0293,3.4,3.1,2.4826,2.489,2.4746,2.4812,2.4845,2.4603,700,,,2.25,,,6.5646,6.5713,6.5977,,,,,21336.4644,2.0326,,,,,,,,,0.05214,0.09007,0.10979,0.22036,0.3651,0.3847,0.4235,2.4344
2016/1/8,,,,,,,,,,6.5888,,,2.8325,2.13,,,,,,,,,,,,,,,,,1900,,,78.94,,,,,3186.412,3361.5632,10888.908,1.965119,2.039207,1.195462,61.41,67.1793,128.635,286.440822,185.959451,285.149359,,,,,,,1.9713,2.3744,2.7784,3.0682,3.0303,3.1746,3.0105,3.1,3.4,2.4599,2.4844,2.4709,2.457,2.4861,2.461,,,,,,,6.5636,6.5549,6.5811,,,,,20490.3595,2.0077,,,,,,,,,0.04786,0.08507,0.10979,0.22493,0.3662,0.38485,0.4238,2.3744
2016/1/11,,,,,,,,,,6.5822,,,2.8164,2.17,,,,,,,,,,,,,,,,,,,,78.91,,,,,3016.704,3192.4499,10212.459,-5.32599,-5.030793,-6.212276,-169.708,-169.1133,-676.449,271.643691,174.638387,261.299241,,,,,,,1.966,2.412,2.7224,3.3143,2.9687,3.0283,3.0005,2.85,2.9833,2.4476,2.4725,2.4601,2.4527,2.4851,2.4572,,,,,,,6.5626,6.5738,6.6002,,,,,23668.6636,2.011,,,,,,,,,0.04357,0.08579,0.10836,0.22707,0.3661,0.38595,0.424,2.412
2016/1/12,,,,,,,,,,6.575,,,2.7849,2.12,,,,,,,,,,,,,,,,,,,,78.8,,,,,3022.861,3215.7099,10293.704,0.204097,0.728594,0.795548,6.157,23.26,81.245,207.659622,128.225796,217.637344,,,,,,,1.9669,2.3933,2.7009,2.7,2.8463,2.9825,2.9822,,,2.4361,2.4628,2.4551,2.442,2.4782,2.4555,800,,,2.25,,,6.5628,6.5619,6.5882,,,,,25417.2653,2.0125,,,,,,,,,0.04571,0.0895,0.11836,0.22921,0.3661,0.3864,0.4245,2.3933
2016/1/13,,,,,,,,,,6.575,,,2.7371,2.08,,,,,,,,,,,,,,,,,,,,78.8,,,,,2949.597,3155.8787,9978.821,-2.423664,-1.860591,-3.058986,-73.264,-59.8312,-314.883,194.282106,120.666494,208.940529,,,,,,,1.9675,2.403,2.6896,2.8672,2.7447,2.8628,3.0122,,,2.4199,2.4475,2.4486,2.4259,2.4631,2.4534,,,,,,,6.563,6.5609,6.5871,,,,,26642.797,2.0113,,,,,,,,,0.0425,0.08593,0.11764,0.22636,0.3663,0.3859,0.4255,2.403
2016/1/14,,,,,,,,,,6.5887,,,2.7204,2.1,,,,,,,,,,,,,,,,,,,,78.76,,,,,3007.649,3221.5714,10344.942,1.968133,2.081598,3.668981,58.052,65.6927,366.121,212.905644,134.537671,228.512681,,,,,,,1.9744,2.4318,2.659,2.7622,2.8463,2.8515,2.8749,2.95,,2.3988,2.4304,2.444,2.3994,2.4403,2.4524,1600,,,2.25,,,6.5616,6.5648,6.5912,,,,,27072.225,2.0266,,,,,,,,,0.046,0.08736,0.11621,0.22564,0.3661,0.3851,0.4255,2.4318
2016/1/15,,,,,,,,,,6.5873,,,2.7408,2.03,,,,,,,,,,,,,,,,,400,,,78.74,,,,,2900.9698,3118.7301,9997.925,-3.54693,-3.192271,-3.354461,-106.6792,-102.8413,-347.017,198.721697,124.601779,221.160169,,,,,,,1.9801,2.4186,2.6684,2.8,2.8811,2.9247,3.015,,2.8,2.4005,2.4229,2.4424,2.3983,2.4277,2.4529,,,,,,,6.5637,6.5728,6.5992,,,,,27759.7651,2.0251,,,,,,,,,0.05314,0.09264,0.12293,0.22799,0.3661,0.3875,0.4255,2.4186
2016/1/18,,,,,,,,,,6.5793,,,2.7718,,,,,,,,,,,,,,,,,,,,,78.68,,,,,2913.8367,3130.7289,10155.962,0.443538,0.384734,1.580698,12.8669,11.9988,158.037,164.699694,101.128386,193.371609,,,,,,,1.9498,2.4526,2.6836,2.8573,2.8669,3.0473,3.0701,2.8,,2.4094,2.4239,2.4395,2.4084,2.4306,2.4513,,,,,,,6.559,6.5688,6.5952,,,,,26711.3096,2.062,,,,,,,,,0.05457,0.10093,0.13336,0.26752,,0.3853,0.426,2.4526
2016/1/19,,,,,,,,,,6.5782,,,2.7846,2.06,,,,,,,,,,,,,,,,,,,,78.6,,,,,3007.7393,3223.1251,10501.786,3.222645,2.951268,3.405133,93.9026,92.3962,345.824,205.279703,127.653893,231.434582,,,,,,,2.0441,2.6027,2.8728,3.1722,3.1662,3.1437,3.1536,,3.55,2.4162,2.4238,2.4393,2.414,2.428,2.4509,800,,750,2.25,,2.6,6.5596,6.5653,6.5917,,,,,22711.0069,2.1565,,,,,,,,,0.04714,0.10143,0.13464,0.27693,0.366,0.3875,0.425,2.6027
2016/1/20,,,,,,,,,,6.5796,,,2.8067,2.01,,,,,,,,,,,,,,,,,,,,78.58,,,,,2976.694,3174.3781,10366.849,-1.032171,-1.512414,-1.284896,-31.045,-48.747,-134.937,216.505474,130.650504,229.661636,,,,,,,2.216,2.6146,3.364,3.534,3.4517,3.4112,3.4709,3.3,3.5409,2.46,2.4448,2.4542,2.4521,2.439,2.4578,,,,,,,6.5578,6.5655,6.5919,,,,,18859.1448,2.3624,,,,,,,,,0.04286,0.10143,0.13607,0.31,0.3655,0.3866,0.4253,2.6146
2016/1/21,,,,,,,,,,6.5793,,,2.7895,2.02,,,,,,,,,,,,,,,,,,,,78.39,,,,,2880.482,3081.3454,9975.974,-3.232176,-2.930738,-3.770432,-96.212,-93.0327,-390.875,191.675668,111.189733,210.049961,,,,,,,2.1905,2.7199,3.7062,4.1092,3.4971,3.6386,3.427,,3.591,2.5041,2.4642,2.4703,2.4932,2.4463,2.4654,1100,,2900,2.25,,2.6,6.5585,6.5648,6.5912,,,,,19061.4939,2.3983,,,,,,,,,0.03643,0.10314,0.15314,0.348,0.3658,0.3864,0.4265,2.7199
2016/1/22,,,,,,,,,,6.5794,,,2.7649,2.07,,,,,,,,,,,,,,,,,3150,,,78.39,,,,,2916.562,3113.4626,10111.567,1.252568,1.042311,1.359196,36.08,32.1172,135.593,159.810734,89.951087,178.117791,,,,,,,2.1053,2.6168,3.6621,3.1667,3.6128,3.7124,3.2964,3.45,,2.5535,2.4955,2.4913,2.5402,2.4692,2.4777,,,,,,,6.5572,6.5653,6.5917,,,,,17684.4096,2.211,,,,,,,,,0.04413,0.107,0.183,0.38643,0.3659,0.3893,0.4255,2.6168
2016/1/25,,,,,,,,,,6.5794,,,2.8329,2.03,,,,,,,,,,,,,,,,,,,,78.39,,,,,2938.515,3128.886,10192.531,0.752701,0.495378,0.800707,21.953,15.4234,80.964,153.039057,81.540061,165.141229,,,,,,,2.0155,2.5557,2.942,3.4673,3.5282,3.5298,3.2053,3.35,3.3,2.5809,2.516,2.503,2.5737,2.4911,2.4881,,,,,,,6.5557,6.5648,6.5912,,,,,20051.7623,2.1214,,,,,,,,,0.03714,0.11129,0.19571,0.38286,0.366,0.38765,0.4306,2.5557
2016/1/26,,,,,,,,,,6.5797,,,2.8394,2.01,,,,,,,,,,,,,,,,,,,,78.36,,,,,2749.785,2940.5085,9483.547,-6.422632,-6.020593,-6.955917,-188.73,-188.3775,-708.984,210.836054,126.933921,213.988375,,,,,,,2.0159,2.5471,3.0452,3.4496,3.4324,3.5246,3.2035,,3.55,2.5872,2.5227,2.5053,2.5904,2.5022,2.4902,800,,3600,2.25,,2.6,6.5548,6.5654,6.5918,,,,,21159.4074,2.1101,,,,,,,,,0.04786,0.11357,0.2015,0.39043,0.3657,0.38975,0.4306,2.5471
2016/1/27,,,,,,,,,,6.578,,,2.8943,2.02,,,,,,,,,,,,,,,,,,,,78.36,,,,,2735.558,2930.3519,9422.43,-0.517386,-0.345403,-0.644453,-14.227,-10.1566,-61.117,215.722046,132.229366,221.352706,,,,,,,2.0284,2.4742,2.9719,3.5151,3.4983,3.5459,3.2665,,3.4,2.5688,2.5277,2.505,2.5758,2.514,2.4885,,,,,,,6.5533,6.5655,6.5918,,,,,21565.0254,2.1197,,,,,,,,,0.04657,0.11057,0.19929,0.385,0.3659,0.39135,0.428,2.4742
2016/1/28,,,,,,,,,,6.5755,,,2.8927,2,,,,,,,,,,,,,,,,,,,,78.44,,,,,2655.661,2853.7562,9082.588,-2.920684,-2.613874,-3.606734,-79.897,-76.5957,-339.842,171.12028,99.222756,168.852758,,,,,,,2.0141,2.5238,2.9683,3.5162,3.4267,3.462,3.1853,3.18,3.4,2.5369,2.5246,2.4982,2.5465,2.5198,2.4801,800,,2600,2.25,,2.6,6.5528,6.5645,6.5908,,,,,21318.6015,2.1002,,,,,,,,,0.04657,0.11314,0.21321,0.38714,0.3684,0.3955,0.4262,2.5238
2016/1/29,,,,,,,,,,6.5789,,,2.8382,1.94,,,,,,,,,,,,,,,,,6900,,,78.33,,,,,2737.6,2946.0902,9418.204,3.085447,3.235525,3.695158,81.939,92.334,335.616,186.673106,113.304259,180.895269,,,,,,,2.0161,2.4203,2.849,3.4798,3.341,3.3566,3.1469,3.12,3.4,2.509,2.5258,2.4971,2.5137,2.527,2.4773,200,,800,2.25,,2.6,6.5516,6.5622,6.5885,,,,,20983.6217,2.1015,,,,,,,,,0.05652,0.12207,0.20821,0.38429,0.3674,0.39385,0.425,2.4203
2016/1/31,20400,964617.65,194062.84,157801.62,15.5,17.5,5.865724,99.7009,13002.2,,,1,,,140.7,,37343,3783,16.24,4.85,1.25,2.14,2.05,4.31,5.89,131.54,0.2,30.7,114.484595,,,,,,,,,104,,,,,,,,,,,,,2819.4586,,,,1980607,1827318,,,,,,,,,,,,,,,,,,,,,,,,,,18.56,,,,,,,,,,,,,,,,,,,,
2016/2/1,,,,,,,,,,6.5792,,,2.8606,1.97,,,,,,,,,,,,,,,,,,,,78.3,,,,,2688.854,2901.0477,9322.006,-1.780611,-1.528891,-1.021405,-48.746,-45.0425,-96.198,156.383744,86.795342,153.653484,,,,,,,2.0108,2.4615,3.0769,3.4464,3.2737,3.2952,3.0922,3.05,,2.4747,2.5148,2.4899,2.4795,2.5266,2.4786,,,100,,,2.6,6.5539,6.5625,6.5888,,,,,21992.8329,2.1708,,,,,,,,,0.04814,0.12521,0.2125,0.38286,0.366,0.3894,0.427,2.4615
2016/2/2,,,,,,,,,,6.5797,,,2.837,1.87,,,,,,,,,,,,,,,,,,,,78.13,,,,,2749.57,2961.3337,9610.93,2.258062,2.078077,3.099376,60.716,60.286,288.924,158.078211,88.601963,167.598238,,,,,,,2.0059,2.5304,3.1507,3.386,3.2929,3.2227,3,,,2.4617,2.5092,2.486,2.465,2.5277,2.4778,,500,500,,2.4,2.6,6.551,6.565,6.5913,,,,,19814.2542,2.2284,,,,,,,,,0.04721,0.1235,0.20286,0.37607,0.369,0.3925,0.4285,2.5304
2016/2/3,,,,,,,,,,6.5793,,,2.8471,1.88,,,,,,,,,,,,,,,,,,,,78.12,,,,,2739.247,2948.6386,9638.874,-0.375441,-0.428695,0.290752,-10.323,-12.6951,27.944,148.397217,77.389,158.729876,,,,,,,1.994,2.428,3.1002,3.3188,3.165,3.1239,3,3.15,,2.4642,2.5038,2.4877,2.4634,2.5196,2.4793,,400,600,,2.4,2.6,6.5521,6.568,6.5943,,,,,17403.2587,2.2086,,,,,,,,,0.04857,0.12493,0.20071,0.37571,0.3686,0.3874,0.4285,2.428
2016/2/4,,,,,,,,,,6.5777,,,2.841,1.87,,,,,,,,,,,,,,,,,,,,78.12,,,,,2781.023,2984.7598,9793.069,1.525091,1.225013,1.59972,41.776,36.1212,154.195,170.382018,91.779724,179.719335,,,,,,,1.9946,2.5492,2.9986,3.1973,3.0767,3.3026,3,,,2.4523,2.4844,2.479,2.4539,2.5002,2.4733,,800,700,,2.4,2.6,6.5419,6.562,6.5883,,,,,14904.9881,2.2283,,,,,,,,,0.05014,0.10343,0.18214,0.37107,0.3704,0.3876,0.4277,2.5492
2016/2/5,,,,,,,,,,6.5695,,,2.8544,1.86,,,,,,,,,,,,,,,,,3300,,,78.12,,,,,2763.492,2963.7894,9673.478,-0.63038,-0.702582,-1.22118,-17.531,-20.9704,-119.591,141.186284,76.850808,147.328675,,,,,,,1.962,2.3663,2.7656,2.9393,2.95,3.0046,3.0189,3,,2.4563,2.4762,2.4815,2.4537,2.4837,2.4765,,600,900,,2.4,2.6,6.5314,6.551,6.5773,,,,,9712.2076,2.3301,,,,,,,,,0.05157,0.096,0.16786,0.36893,0.37,0.3866,0.4289,2.3663
2016/2/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2542,2.2712,2.4208,2.8,2.95,,3,,,2.4412,2.454,2.4713,2.4448,2.4621,2.4766,,1100,,,2.4,,,,,,,,,3860.537,2.2647,,,,,,,,,,,,,,,,2.2712
2016/2/8,,,,,,,,,,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3763,0.3905,0.42925,
2016/2/9,,,,,,,,,,,,,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3771,0.3972,0.4285,
2016/2/10,,,,,,,,,,,,,,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3731,0.3939,0.4265,
2016/2/11,,,,,,,,,,,,,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05104,0.096,0.16786,0.36893,0.3715,0.3952,0.427,
2016/2/12,,,,,,,,,,,,,,1.74,,,,,,,,,,,,,,,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05086,0.09814,0.16429,0.36464,0.3708,0.3912,0.4305,
2016/2/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9487,2.2819,2.4577,,2.9248,3.0284,2.98,,,2.3984,2.4225,2.4509,2.409,2.437,2.4696,100,,,2.25,,,,,,,,,,9312.6436,1.9774,,,,,,,,,,,,,,,,2.2819
